1693872000000,1630.52000000,1631.32000000,1625.03000000,1626.09000000,6676.47920000,1693875599999,10871132.68181100,10972,2984.61870000,4860182.70977000,0
1693875600000,1626.09000000,1626.75000000,1623.24000000,1623.34000000,3322.55690000,1693879199999,5399860.66839700,7690,1662.84910000,2702607.77871200,0
1693879200000,1623.34000000,1624.06000000,1617.49000000,1618.24000000,9901.15860000,1693882799999,16047606.68124200,12012,2883.26300000,4672819.26415100,0
1693882800000,1618.24000000,1618.58000000,1609.69000000,1618.18000000,14942.43100000,1693886399999,24122544.74538500,18337,7612.52460000,12289320.79939000,0
1693886400000,1618.19000000,1623.62000000,1618.17000000,1622.63000000,21458.09020000,1693889999999,34776663.84163400,12716,5208.52750000,8441764.40484800,0
1693890000000,1622.63000000,1627.94000000,1622.00000000,1625.52000000,7819.22400000,1693893599999,12694263.37561200,10048,3658.54700000,5940844.90817300,0
1693893600000,1625.52000000,1625.53000000,1622.00000000,1622.01000000,4524.19910000,1693897199999,7345441.36599900,8596,2056.47800000,3339078.35198500,0
1693897200000,1622.00000000,1626.51000000,1622.00000000,1625.01000000,4907.72770000,1693900799999,7968705.16306200,8423,2395.90470000,3891091.37746400,0
1693900800000,1625.02000000,1629.33000000,1620.84000000,1624.59000000,7636.90010000,1693904399999,12405312.95258800,12208,3339.13410000,5427111.49082000,0
1693904400000,1624.59000000,1636.12000000,1623.89000000,1631.97000000,11436.54390000,1693907999999,18644414.04764000,17134,6505.33950000,10604219.02970000,0
1693908000000,1631.96000000,1638.74000000,1631.96000000,1633.54000000,8039.36490000,1693911599999,13142073.46060700,12296,4760.30440000,7781424.09258100,0
1693911600000,1633.54000000,1636.34000000,1632.30000000,1635.55000000,4706.02830000,1693915199999,7690282.63112600,9845,3149.53540000,5146981.99094100,0
1693915200000,1635.56000000,1639.56000000,1629.99000000,1637.59000000,12318.04920000,1693918799999,20131945.79765800,15546,5327.70810000,8709087.11169300,0
1693918800000,1637.58000000,1638.56000000,1630.46000000,1630.83000000,7793.19920000,1693922399999,12735925.08344300,13421,3349.16110000,5473035.46114100,0
1693922400000,1630.82000000,1633.16000000,1625.96000000,1630.35000000,7537.96830000,1693925999999,12282437.06951400,14791,3693.27180000,6018495.45867000,0
1693926000000,1630.35000000,1648.02000000,1630.35000000,1636.62000000,27466.16950000,1693929599999,45023238.52518200,33291,13952.00220000,22865628.10287400,0
1693929600000,1636.62000000,1643.45000000,1635.60000000,1636.64000000,10958.25480000,1693933199999,17958391.76751900,17938,4888.24370000,8010980.52638500,0
1693933200000,1636.65000000,1638.77000000,1634.05000000,1636.01000000,5650.78540000,1693936799999,9244595.88950000,11046,2505.16200000,4098290.26240900,0
1693936800000,1636.00000000,1637.65000000,1633.40000000,1636.71000000,4794.70030000,1693940399999,7841080.02050100,10421,1997.53530000,3266822.69109800,0
1693940400000,1636.70000000,1639.17000000,1632.22000000,1632.37000000,5709.42980000,1693943999999,9340519.46994500,10461,2653.50520000,4340789.83289900,0
1693944000000,1632.36000000,1633.62000000,1626.91000000,1629.91000000,7523.37840000,1693947599999,12263508.37012900,11091,3411.99870000,5561371.44791500,0
1693947600000,1629.90000000,1633.59000000,1629.67000000,1630.28000000,3706.17830000,1693951199999,6045701.74161300,8054,1737.78980000,2834764.00196400,0
1693951200000,1630.29000000,1631.98000000,1629.93000000,1631.75000000,3051.83110000,1693954799999,4977148.79582500,7111,1318.57560000,2150515.78995100,0
1693954800000,1631.74000000,1634.46000000,1631.65000000,1634.45000000,2484.84250000,1693958399999,4057839.81802300,5597,1268.44730000,2071419.20643000,0
