1631145600000,46048.31000000,46237.00000000,45858.36000000,46007.47000000,978.14375000,1631146499999,45035809.31490090,21645,410.93714000,18926687.55056750,0
1631146500000,46007.48000000,46105.23000000,45894.73000000,45955.17000000,550.77762000,1631147399999,25332337.21549310,14083,304.60926000,14010947.27793930,0
1631147400000,45960.77000000,46374.23000000,45909.64000000,46095.30000000,743.55736000,1631148299999,34305431.43210160,17701,393.98197000,18181335.61819250,0
1631148300000,46091.14000000,46359.00000000,46014.10000000,46339.63000000,667.61666000,1631149199999,30842740.00836530,13563,304.18615000,14053262.21013980,0
1631149200000,46339.62000000,46349.02000000,46112.13000000,46112.13000000,407.75552000,1631150099999,18857468.04129590,12927,183.66928000,8493510.98937310,0
1631150100000,46112.14000000,46146.23000000,45954.56000000,46119.69000000,402.49031000,1631150999999,18535315.36610300,11262,189.29557000,8717559.66969360,0
1631151000000,46119.69000000,46125.60000000,45892.03000000,46010.43000000,496.21968000,1631151899999,22822013.60912600,11374,180.53170000,8301109.52044860,0
1631151900000,46010.42000000,46157.34000000,45932.42000000,46097.58000000,411.15403000,1631152799999,18932877.42998150,9171,206.37545000,9502041.68422500,0
1631152800000,46099.70000000,46265.26000000,46098.45000000,46213.90000000,425.31135000,1631153699999,19648994.93536530,12333,225.73639000,10428598.29825090,0
1631153700000,46213.91000000,46264.26000000,45878.90000000,45977.37000000,546.60860000,1631154599999,25200271.10403180,13073,207.79972000,9581382.07532840,0
1631154600000,45977.37000000,45977.37000000,45701.00000000,45820.00000000,639.32486000,1631155499999,29289019.81337090,17506,261.32589000,11971651.22753490,0
1631155500000,45820.00000000,45957.22000000,45729.65000000,45739.96000000,326.98685000,1631156399999,14991518.92343340,10366,150.55480000,6903305.92752790,0
1631156400000,45739.97000000,46087.30000000,45513.08000000,45787.84000000,765.75425000,1631157299999,35059012.19787680,19495,382.95803000,17537750.26186290,0
1631157300000,45787.84000000,46047.60000000,45784.24000000,45947.02000000,558.11791000,1631158199999,25638795.80247620,13359,292.40223000,13430611.76493290,0
1631158200000,45947.02000000,46050.99000000,45874.01000000,46025.13000000,367.80882000,1631159099999,16907684.41222560,11431,189.49293000,8710949.52713860,0
1631159100000,46025.13000000,46066.44000000,45862.60000000,46001.11000000,317.79053000,1631159999999,14612035.57831960,9623,144.97671000,6665979.14051780,0
1631160000000,46001.16000000,46169.99000000,45922.53000000,46145.71000000,420.44827000,1631160899999,19366666.75278180,12325,223.40501000,10292035.41802060,0
1631160900000,46149.19000000,46227.18000000,46111.11000000,46140.35000000,313.85771000,1631161799999,14488226.13903060,11176,154.45224000,7130004.07241360,0
1631161800000,46140.34000000,46200.00000000,46009.35000000,46179.58000000,311.67842000,1631162699999,14367115.70153720,10086,155.30752000,7159375.03582360,0
1631162700000,46179.59000000,46320.10000000,46150.00000000,46165.24000000,571.98149000,1631163599999,26442365.40578850,14024,310.63788000,14360074.17191160,0
1631163600000,46165.23000000,46178.68000000,46008.29000000,46171.19000000,462.66017000,1631164499999,21331006.96007010,12690,193.73416000,8932131.18965060,0
1631164500000,46171.18000000,46332.91000000,46159.40000000,46197.69000000,362.31669000,1631165399999,16758199.30701240,12649,179.20222000,8288696.93986080,0
1631165400000,46199.93000000,46280.00000000,46126.00000000,46255.95000000,238.24192000,1631166299999,11009397.67666230,9596,115.90710000,5355416.90932710,0
1631166300000,46255.94000000,46338.41000000,46225.62000000,46304.44000000,393.98596000,1631167199999,18239739.02296680,11704,174.85693000,8094933.11081420,0
1631167200000,46304.45000000,46358.40000000,46209.10000000,46256.35000000,394.71880000,1631168099999,18269487.57400800,12894,193.89901000,8976748.76290010,0
1631168100000,46256.34000000,46257.25000000,46030.82000000,46037.94000000,366.93391000,1631168999999,16933667.65391480,12467,153.47944000,7082863.02025310,0
