1717200000000,67540.01000000,67703.89000000,67507.39000000,67655.66000000,569.87074000,1717203599999,38531227.41521800,27480,282.82932000,19123338.56414210,0
1717203600000,67655.66000000,67710.29000000,67428.44000000,67560.00000000,566.55975000,1717207199999,38277220.98825210,23621,227.59647000,15375698.43831350,0
1717207200000,67560.00000000,67740.00000000,67546.52000000,67729.05000000,327.71958000,1717210799999,22174701.88711620,17676,174.19432000,11786656.75553030,0
1717210800000,67729.05000000,67757.14000000,67623.24000000,67715.31000000,313.20132000,1717214399999,21203326.57446960,17634,140.13703000,9487085.59390820,0
1717214400000,67715.31000000,67763.81000000,67656.00000000,67680.01000000,315.96397000,1717217999999,21395016.82559630,17853,136.41640000,9236983.87787740,0
1717218000000,67680.01000000,67810.00000000,67603.00000000,67686.35000000,316.72396000,1717221599999,21439336.40132190,35613,135.68562000,9185139.36890360,0
1717221600000,67686.35000000,67729.87000000,67607.94000000,67693.32000000,266.23887000,1717225199999,18016243.62666700,20106,133.14606000,9009940.26630980,0
1717225200000,67693.32000000,67733.01000000,67575.23000000,67632.08000000,351.80708000,1717228799999,23800086.96734230,28474,150.69643000,10195406.38084210,0
1717228800000,67632.07000000,67741.06000000,67611.61000000,67704.00000000,376.44780000,1717232399999,25473893.88659380,21456,173.79245000,11760766.52833700,0
1717232400000,67704.00000000,67760.00000000,67635.00000000,67706.69000000,349.38935000,1717235999999,23653981.02660050,45153,181.62293000,12296733.19072380,0
1717236000000,67706.69000000,67750.00000000,67627.32000000,67627.33000000,317.62668000,1717239599999,21502290.92689390,21287,155.16266000,10504698.80082690,0
1717239600000,67627.33000000,67694.00000000,67627.32000000,67660.57000000,249.68951000,1717243199999,16895731.80152530,19722,127.59900000,8633973.85487710,0
1717243200000,67660.57000000,67872.50000000,67640.00000000,67717.76000000,408.22840000,1717246799999,27653663.95185310,24706,219.46720000,14866755.66795900,0
1717246800000,67717.76000000,67837.00000000,67714.28000000,67720.01000000,419.26976000,1717250399999,28424665.05663160,22898,225.35860000,15278579.49522560,0
1717250400000,67720.01000000,67870.00000000,67673.00000000,67803.34000000,379.00520000,1717253999999,25691101.16977400,23849,222.87299000,15107803.07646150,0
1717254000000,67803.33000000,67824.00000000,67668.01000000,67691.28000000,321.49058000,1717257599999,21790861.72306610,25157,142.83489000,9681122.32920640,0
1717257600000,67691.28000000,67719.99000000,67612.00000000,67700.01000000,304.87310000,1717261199999,20633236.23704480,30842,155.15838000,10500859.03539650,0
1717261200000,67700.01000000,67900.00000000,67556.72000000,67791.02000000,1177.16281000,1717264799999,79671396.22413890,53510,545.18593000,36910579.46093440,0
1717264800000,67791.02000000,67821.73000000,67726.32000000,67750.71000000,277.11069000,1717268399999,18777645.46406260,23805,143.95874000,9754899.36554520,0
1717268400000,67750.70000000,67782.64000000,67685.72000000,67753.76000000,174.52798000,1717271999999,11821931.55410760,21454,75.43699000,5109856.23179680,0
1717272000000,67753.76000000,67796.54000000,67700.00000000,67796.54000000,337.18395000,1717275599999,22839691.67705000,23890,137.25182000,9297780.72550640,0
1717275600000,67796.54000000,67820.20000000,67713.23000000,67760.01000000,290.36113000,1717279199999,19678505.85967590,39754,144.43112000,9788920.61374350,0
1717279200000,67760.01000000,67885.00000000,67710.00000000,67765.40000000,263.44950000,1717282799999,17860656.42083730,32516,115.81099000,7851628.07928350,0
1717282800000,67765.41000000,67819.78000000,67723.00000000,67766.85000000,163.75962000,1717286399999,11098794.32736580,20028,88.62411000,6006854.70124230,0
