1733011200000,3703.59000000,3726.98000000,3703.50000000,3726.96000000,4321.38090000,1733012099999,16053829.96746700,37137,2418.15720000,8982637.49682700,0
1733012100000,3726.96000000,3727.42000000,3715.20000000,3721.82000000,4237.31290000,1733012999999,15774017.07862100,47854,2174.98960000,8097017.94618300,0
1733013000000,3721.82000000,3724.20000000,3695.40000000,3695.88000000,6155.13040000,1733013899999,22828414.73193900,56393,2413.92700000,8952658.33458000,0
1733013900000,3695.87000000,3705.00000000,3687.72000000,3688.54000000,7491.53530000,1733014799999,27687473.10580400,80921,3322.20970000,12279898.79311300,0
1733014800000,3688.55000000,3694.49000000,3676.00000000,3681.21000000,6959.08880000,1733015699999,25643659.77207000,77815,2847.89190000,10495392.30896800,0
1733015700000,3681.20000000,3693.33000000,3675.03000000,3691.39000000,5092.26680000,1733016599999,18754134.92592900,40953,2978.91030000,10972100.34321100,0
1733016600000,3691.40000000,3708.00000000,3690.02000000,3704.67000000,3280.86500000,1733017499999,12137885.47674300,33732,2142.18310000,7924958.04233900,0
1733017500000,3704.65000000,3732.34000000,3702.63000000,3709.59000000,13601.50630000,1733018399999,50623325.65651500,112525,7868.89390000,29289425.86754900,0
1733018400000,3709.59000000,3713.53000000,3694.06000000,3698.18000000,8140.36030000,1733019299999,30154672.18540800,89625,3810.57260000,14116326.07597000,0
1733019300000,3698.18000000,3701.89000000,3688.89000000,3691.00000000,4267.30360000,1733020199999,15762976.37667300,60920,1906.00240000,7039776.66390700,0
1733020200000,3691.00000000,3691.01000000,3667.02000000,3667.39000000,8918.21290000,1733021099999,32775256.43679600,74351,3227.46350000,11860501.82084200,0
1733021100000,3667.39000000,3675.81000000,3659.20000000,3664.01000000,6014.62170000,1733021999999,22062425.97666200,53858,2872.81660000,10539455.87646300,0
1733022000000,3664.02000000,3685.41000000,3663.50000000,3684.23000000,3507.61020000,1733022899999,12884837.00298900,32492,1999.08060000,7344051.36711000,0
1733022900000,3684.24000000,3686.59000000,3671.00000000,3675.84000000,2588.78930000,1733023799999,9529866.55644000,34675,1215.89250000,4477080.73371200,0
1733023800000,3675.85000000,3687.07000000,3675.16000000,3685.32000000,2458.63830000,1733024699999,9053214.14972700,24161,1661.58240000,6117668.05081800,0
1733024700000,3685.32000000,3712.55000000,3684.84000000,3707.00000000,5744.97300000,1733025599999,21281127.21052700,56774,3651.70500000,13527154.52410000,0
1733025600000,3707.00000000,3707.63000000,3695.21000000,3697.68000000,3583.30660000,1733026499999,13267582.38129900,38665,1420.83340000,5261245.65540700,0
1733026500000,3697.68000000,3701.60000000,3688.67000000,3697.49000000,3065.87760000,1733027399999,11329651.95625900,37119,1523.15270000,5628737.08438100,0
1733027400000,3697.48000000,3699.41000000,3688.20000000,3693.93000000,2898.01450000,1733028299999,10702362.65428900,30119,920.62540000,3400875.96677400,0
1733028300000,3693.92000000,3705.84000000,3693.01000000,3702.21000000,2194.31510000,1733029199999,8123027.77899600,26531,1534.57100000,5681161.24532000,0
1733029200000,3702.20000000,3702.21000000,3686.68000000,3687.16000000,3258.67360000,1733030099999,12039694.24030800,36577,1368.75530000,5057763.03046900,0
1733030100000,3687.15000000,3692.80000000,3686.62000000,3690.45000000,2829.86350000,1733030999999,10442339.36954400,21326,1285.23840000,4742641.73810300,0
1733031000000,3690.45000000,3694.47000000,3682.01000000,3692.81000000,2346.43310000,1733031899999,8654589.34163100,26399,1308.71940000,4828100.86892800,0
1733031900000,3692.82000000,3692.99000000,3683.00000000,3683.26000000,3015.72970000,1733032799999,11121960.20548300,23386,697.03170000,2570629.84187100,0
1733032800000,3683.26000000,3698.00000000,3682.00000000,3696.50000000,1925.36920000,1733033699999,7106230.90468200,18728,1190.86000000,4395971.78032300,0
1733033700000,3696.50000000,3704.54000000,3691.80000000,3700.21000000,2110.01170000,1733034599999,7807361.28642700,23623,1404.60560000,5197236.91680900,0
1733034600000,3700.21000000,3705.67000000,3696.29000000,3699.60000000,2061.43810000,1733035499999,7631686.81920100,29147,1019.56740000,3774589.42951500,0
1733035500000,3699.59000000,3703.95000000,3697.60000000,3699.86000000,1579.09270000,1733036399999,5844486.46942900,22384,663.52720000,2455634.12868300,0
1733036400000,3699.87000000,3700.61000000,3693.84000000,3693.85000000,1916.75050000,1733037299999,7087629.54505900,19737,968.89040000,3582810.34445700,0
1733037300000,3693.85000000,3713.00000000,3693.70000000,3712.70000000,2105.00000000,1733038199999,7801250.11774600,23668,1213.21560000,4496115.33150800,0
1733038200000,3712.71000000,3716.96000000,3704.60000000,3706.50000000,3287.31380000,1733039099999,12197357.37982400,32613,2012.52610000,7467777.51301200,0
1733039100000,3706.50000000,3710.89000000,3701.18000000,3702.31000000,2374.33010000,1733039999999,8799546.30301300,22995,969.84450000,3594985.43986000,0
1733040000000,3702.32000000,3713.46000000,3698.71000000,3712.59000000,3278.91740000,1733040899999,12153721.38026500,29545,1889.34160000,7003943.61040200,0
1733040900000,3712.59000000,3717.00000000,3705.81000000,3710.36000000,4931.25530000,1733041799999,18305892.52594900,44995,2431.56740000,9026570.53891500,0
1733041800000,3710.37000000,3716.69000000,3705.02000000,3712.00000000,4681.58630000,1733042699999,17375744.52022600,55148,2383.49290000,8847532.95129300,0
1733042700000,3712.00000000,3713.65000000,3703.00000000,3707.62000000,3686.82010000,1733043599999,13674351.23594100,32683,1249.64830000,4635595.54543700,0
1733043600000,3707.61000000,3710.83000000,3698.05000000,3700.81000000,3878.60540000,1733044499999,14366922.83524000,29039,1635.21370000,6056238.96402500,0
1733044500000,3700.80000000,3704.00000000,3693.21000000,3694.90000000,2673.95530000,1733045399999,9888625.77421900,25136,1283.36970000,4746379.21510200,0
1733045400000,3694.90000000,3705.49000000,3690.78000000,3703.66000000,3046.27880000,1733046299999,11265223.12250900,24679,1814.73900000,6712206.60775500,0
1733046300000,3703.66000000,3703.82000000,3699.34000000,3700.70000000,1454.61600000,1733047199999,5383924.50721500,19569,645.45310000,2388775.74000700,0
1733047200000,3700.70000000,3701.05000000,3691.18000000,3692.02000000,2061.82640000,1733048099999,7619654.02224500,19782,647.66340000,2392997.11744600,0
1733048100000,3692.02000000,3695.01000000,3686.80000000,3691.00000000,2568.34070000,1733048999999,9479864.38680900,19174,1265.25920000,4670108.56567400,0
1733049000000,3691.00000000,3691.00000000,3675.47000000,3684.01000000,5111.79860000,1733049899999,18821165.60587500,40331,1638.31350000,6031709.13913500,0
1733049900000,3684.02000000,3686.84000000,3679.83000000,3682.25000000,2455.57010000,1733050799999,9043163.11220500,23252,1004.93830000,3701108.15812300,0
1733050800000,3682.25000000,3689.50000000,3682.25000000,3684.20000000,4745.73020000,1733051699999,17496292.16275400,22812,1701.55680000,6273515.19253000,0
1733051700000,3684.20000000,3698.67000000,3677.59000000,3694.06000000,10800.45990000,1733052599999,39838103.99897200,37525,6931.05550000,25569801.88791400,0
1733052600000,3694.06000000,3697.65000000,3687.75000000,3692.58000000,2891.33770000,1733053499999,10677047.05709800,25502,1679.89780000,6203540.77968000,0
1733053500000,3692.57000000,3694.30000000,3685.70000000,3692.42000000,3191.17570000,1733054399999,11776228.58249400,32420,1749.43260000,6455813.17649700,0
1733054400000,3692.43000000,3695.20000000,3688.00000000,3689.97000000,2561.32420000,1733055299999,9455272.01257300,48165,1271.56370000,4694390.01360900,0
1733055300000,3689.98000000,3692.32000000,3683.60000000,3687.76000000,2529.02850000,1733056199999,9327556.18906500,27506,1111.71230000,4099953.45447900,0
1733056200000,3687.75000000,3690.55000000,3681.80000000,3690.55000000,2739.67960000,1733057099999,10098389.01291000,31632,1690.64580000,6232003.22758100,0
