1714521600000,3014.04000000,3023.24000000,3012.00000000,3012.01000000,3441.10480000,1714522499999,10382832.93991700,9512,1974.09400000,5956997.81998000,0
1714522500000,3012.01000000,3019.40000000,3002.00000000,3003.43000000,3702.95910000,1714523399999,11144017.86077400,10565,1076.74030000,3239860.25745400,0
1714523400000,3003.43000000,3006.79000000,2988.00000000,3002.60000000,5690.75550000,1714524299999,17054549.64581100,15127,2625.63800000,7869840.86390100,0
1714524300000,3002.60000000,3009.66000000,2994.51000000,2999.05000000,2315.85530000,1714525199999,6950102.71402900,8214,940.48350000,2823160.94538500,0
1714525200000,2999.05000000,3004.80000000,2978.27000000,2981.22000000,4961.06060000,1714526099999,14834783.87702900,14014,1824.38460000,5456195.13995500,0
1714526100000,2981.22000000,3008.78000000,2980.00000000,3008.74000000,4324.39810000,1714526999999,12964172.02490400,12976,2395.03210000,7180487.28008700,0
1714527000000,3008.74000000,3014.70000000,3003.24000000,3003.65000000,4111.63100000,1714527899999,12373640.36379900,9324,1563.21610000,4704834.74255600,0
1714527900000,3003.61000000,3011.03000000,2999.72000000,3002.33000000,3045.77960000,1714528799999,9153037.66074700,8220,1567.38340000,4711320.73387500,0
1714528800000,3002.33000000,3003.80000000,2960.03000000,2960.79000000,7516.30730000,1714529699999,22403644.63287100,17425,3259.19820000,9713660.43365500,0
1714529700000,2960.78000000,2991.30000000,2960.21000000,2983.81000000,5544.43880000,1714530599999,16518361.01949800,13416,3093.43200000,9215284.83447300,0
1714530600000,2983.80000000,2991.29000000,2974.00000000,2983.00000000,3303.68420000,1714531499999,9857577.96023400,8890,1560.57810000,4657054.48632600,0
1714531500000,2983.00000000,2990.93000000,2982.61000000,2987.81000000,1659.02640000,1714532399999,4955648.84928300,6324,883.76690000,2639839.98381100,0
1714532400000,2987.81000000,2994.85000000,2985.90000000,2992.00000000,2274.54330000,1714533299999,6803394.85918300,6614,1030.07840000,3081181.60966500,0
1714533300000,2992.01000000,2996.60000000,2988.41000000,2991.31000000,1071.34620000,1714534199999,3207132.19467300,4503,479.40570000,1435089.49442600,0
1714534200000,2991.32000000,3005.38000000,2991.00000000,2999.79000000,1608.07560000,1714535099999,4821992.49648500,5836,968.24820000,2903291.06776300,0
1714535100000,2999.79000000,3008.00000000,2996.02000000,3004.37000000,1551.37260000,1714535999999,4658678.02766600,5270,938.68190000,2818779.98156400,0
1714536000000,3004.37000000,3013.87000000,3002.40000000,3009.40000000,2146.36300000,1714536899999,6458035.53735400,6469,1180.43380000,3551761.30322800,0
1714536900000,3009.39000000,3011.20000000,3003.20000000,3005.19000000,1407.80730000,1714537799999,4234783.47832500,4114,784.24700000,2359358.56506900,0
1714537800000,3005.19000000,3011.90000000,3005.19000000,3008.81000000,2000.47300000,1714538699999,6018646.68126700,4827,1006.02600000,3026985.17374100,0
1714538700000,3008.80000000,3009.40000000,3003.91000000,3006.19000000,1453.21970000,1714539599999,4369770.66166300,3812,675.25270000,2030553.72232700,0
1714539600000,3006.19000000,3010.75000000,2998.55000000,3002.47000000,2674.91750000,1714540499999,8034722.23846600,5690,1739.25500000,5224206.29532800,0
1714540500000,3002.46000000,3005.69000000,2987.47000000,2988.94000000,2198.89830000,1714541399999,6586372.71382800,6959,736.14270000,2205450.71010100,0
1714541400000,2988.94000000,3005.98000000,2988.94000000,2993.08000000,2782.73760000,1714542299999,8336856.29246900,7376,1416.30410000,4241893.31723300,0
1714542300000,2993.09000000,2996.20000000,2986.21000000,2995.00000000,2509.71830000,1714543199999,7507225.68303400,6932,1395.16810000,4173486.47147500,0
1714543200000,2995.00000000,2997.11000000,2984.48000000,2985.15000000,2396.48510000,1714544099999,7164275.27278100,7244,907.59610000,2712966.50661800,0
1714544100000,2985.16000000,2990.48000000,2970.68000000,2971.60000000,3870.69750000,1714544999999,11535663.01286900,9866,1610.09550000,4798594.52364100,0
1714545000000,2971.59000000,2975.72000000,2963.16000000,2970.39000000,4224.18110000,1714545899999,12539466.75546400,10078,1455.97820000,4322540.70877400,0
1714545900000,2970.40000000,2973.00000000,2950.00000000,2954.16000000,8623.60340000,1714546799999,25514156.42333300,15747,3008.50030000,8905553.18063800,0
1714546800000,2954.16000000,2957.25000000,2880.00000000,2901.49000000,34415.56820000,1714547699999,100224463.46037800,60411,13722.28580000,39960554.39983500,0
1714547700000,2901.49000000,2913.61000000,2866.00000000,2897.66000000,19717.06860000,1714548599999,57030255.86368300,35655,9747.06840000,28207915.91459200,0
1714548600000,2897.67000000,2906.80000000,2869.73000000,2883.81000000,21007.70070000,1714549499999,60642380.11900100,35808,11219.28030000,32383317.46033000,0
1714549500000,2883.81000000,2893.59000000,2859.00000000,2869.71000000,12496.75720000,1714550399999,35938246.25276600,25951,5848.81970000,16824103.46197200,0
1714550400000,2869.70000000,2874.53000000,2850.00000000,2867.54000000,19145.05530000,1714551299999,54780414.30054800,32574,8454.88670000,24203191.97987700,0
1714551300000,2867.54000000,2868.50000000,2817.00000000,2846.19000000,27289.46500000,1714552199999,77398270.64871000,50015,13385.47960000,37963781.73260000,0
1714552200000,2846.19000000,2857.95000000,2841.24000000,2849.62000000,17572.41240000,1714553099999,50064910.14286400,32809,8747.70210000,24924015.07103100,0
1714553100000,2849.62000000,2864.40000000,2846.28000000,2862.59000000,10815.19100000,1714553999999,30877721.13864100,21073,5697.70610000,16270786.07983800,0
1714554000000,2862.59000000,2889.48000000,2857.36000000,2880.21000000,11492.71190000,1714554899999,33089408.06099800,20606,6316.95630000,18183601.88449400,0
1714554900000,2880.21000000,2891.75000000,2874.82000000,2884.06000000,8411.81350000,1714555799999,24243869.51937700,15026,3762.29380000,10844870.19985500,0
1714555800000,2884.07000000,2888.89000000,2876.41000000,2882.80000000,4075.39710000,1714556699999,11739675.96645700,10919,2263.99010000,6521893.32200900,0
1714556700000,2882.80000000,2883.33000000,2869.99000000,2875.97000000,6442.50940000,1714557599999,18522087.04778000,11614,2934.65750000,8437510.32952300,0
1714557600000,2875.98000000,2878.97000000,2860.00000000,2869.55000000,5226.02820000,1714558499999,14988598.85878700,12949,2199.04730000,6307994.78446500,0
1714558500000,2869.54000000,2894.88000000,2866.40000000,2881.49000000,6404.33330000,1714559399999,18459458.50008600,14229,3895.30070000,11228784.24097400,0
1714559400000,2881.49000000,2894.79000000,2879.07000000,2892.80000000,2461.81440000,1714560299999,7106378.21102100,9125,1488.17430000,4295970.89941500,0
1714560300000,2892.80000000,2897.66000000,2883.63000000,2894.45000000,2662.80500000,1714561199999,7696904.26420800,9158,1465.15500000,4234825.12047500,0
1714561200000,2894.44000000,2899.99000000,2885.20000000,2890.40000000,6856.10080000,1714562099999,19835377.06709400,12990,4146.74840000,11998358.53473100,0
1714562100000,2890.40000000,2896.98000000,2884.06000000,2888.19000000,3830.90530000,1714562999999,11074194.58756300,10296,2041.90050000,5903083.78477500,0
1714563000000,2888.19000000,2888.20000000,2880.00000000,2887.27000000,2647.07890000,1714563899999,7632828.18775100,7019,1062.39310000,3063402.71879100,0
1714563900000,2887.27000000,2906.27000000,2886.92000000,2905.39000000,8087.39390000,1714564799999,23445572.65116200,12525,6665.25930000,19324037.10409900,0
1714564800000,2905.40000000,2934.00000000,2898.32000000,2933.01000000,8165.10160000,1714565699999,23797214.81822500,16985,5293.37030000,15432281.16680000,0
1714565700000,2933.01000000,2933.01000000,2916.79000000,2920.66000000,5793.79820000,1714566599999,16931952.80237100,13825,2818.01320000,8233966.56197400,0
1714566600000,2920.65000000,2931.00000000,2919.40000000,2921.82000000,4910.84340000,1714567499999,14362252.02849800,10827,2725.32130000,7970263.17356200,0
1714567500000,2921.82000000,2922.80000000,2913.61000000,2917.01000000,2390.36110000,1714568399999,6975221.04964900,8761,1207.55510000,3523659.58682500,0
1714568400000,2917.00000000,2921.35000000,2906.56000000,2912.43000000,3892.27110000,1714569299999,11330971.53534100,10796,2151.91550000,6264216.08322700,0
1714569300000,2912.43000000,2912.55000000,2898.80000000,2899.37000000,3078.59910000,1714570199999,8942198.95036300,10821,1312.76680000,3813237.86773900,0
1714570200000,2899.37000000,2900.79000000,2880.00000000,2891.91000000,6919.49460000,1714571099999,20000569.42268800,17868,3479.04830000,10056928.73378800,0
1714571100000,2891.91000000,2905.20000000,2888.35000000,2889.64000000,4093.19220000,1714571999999,11850253.72010600,11645,2094.62930000,6064663.80593900,0
1714572000000,2889.64000000,2903.56000000,2885.56000000,2890.06000000,5276.76820000,1714572899999,15273580.26191000,13975,2195.91280000,6355984.26809400,0
1714572900000,2890.07000000,2904.84000000,2882.03000000,2895.20000000,4697.02540000,1714573799999,13595368.53016100,12794,2375.35260000,6876501.15629600,0
1714573800000,2895.19000000,2902.00000000,2885.60000000,2901.85000000,2512.74260000,1714574699999,7274042.63311900,9497,1294.97330000,3749387.46655500,0
1714574700000,2901.85000000,2912.42000000,2895.00000000,2906.00000000,2768.59030000,1714575599999,8036070.99731000,9558,1433.94790000,4161332.59235900,0
1714575600000,2906.00000000,2907.56000000,2879.60000000,2879.60000000,5820.14110000,1714576499999,16825822.31986200,14603,2595.27300000,7506846.77788900,0
1714576500000,2879.60000000,2894.85000000,2865.91000000,2889.19000000,8031.91240000,1714577399999,23116645.23048600,18464,3751.86500000,10803588.13701700,0
1714577400000,2889.19000000,2893.78000000,2881.31000000,2882.76000000,3042.79240000,1714578299999,8785375.85164300,10108,1348.24640000,3894310.53193800,0
1714578300000,2882.77000000,2888.12000000,2874.80000000,2885.45000000,4649.30520000,1714579199999,13394067.06802200,13879,2001.08720000,5764589.02041000,0
1714579200000,2885.46000000,2892.57000000,2875.63000000,2884.78000000,4128.28660000,1714580099999,11910134.54413200,11987,2229.23440000,6432465.01492200,0
1714580100000,2884.78000000,2909.38000000,2880.92000000,2904.72000000,5153.01800000,1714580999999,14930145.92555500,13628,2851.32310000,8262083.10852800,0
1714581000000,2904.72000000,2913.23000000,2888.60000000,2888.61000000,3961.39410000,1714581899999,11488903.34025700,11417,2263.56300000,6565141.76249900,0
1714581900000,2888.61000000,2894.85000000,2882.18000000,2891.01000000,1965.96160000,1714582799999,5678376.94975200,7934,961.50410000,2777185.79996600,0
1714582800000,2891.00000000,2897.35000000,2875.35000000,2875.79000000,3178.40960000,1714583699999,9175462.11352500,10113,1530.17210000,4418114.17088100,0
1714583700000,2875.79000000,2898.20000000,2868.72000000,2895.20000000,3859.65640000,1714584599999,11125517.41078700,12028,1861.03860000,5368078.73412100,0
1714584600000,2895.19000000,2907.24000000,2892.60000000,2902.26000000,3467.94850000,1714585499999,10061802.14454500,10790,1503.13780000,4360618.70118100,0
1714585500000,2902.25000000,2933.63000000,2899.80000000,2921.92000000,8566.65760000,1714586399999,25021829.07430400,17615,3935.07980000,11489509.34413100,0
1714586400000,2921.92000000,2978.60000000,2918.14000000,2966.60000000,33119.05730000,1714587299999,97967445.35233100,47095,15343.48490000,45378917.41825600,0
1714587300000,2966.61000000,2973.59000000,2939.67000000,2966.20000000,10086.69150000,1714588199999,29790590.59697900,21746,4344.40540000,12827060.13571900,0
1714588200000,2966.20000000,2996.11000000,2947.14000000,2992.85000000,20530.83010000,1714589099999,61139640.76535100,33920,12007.91980000,35772594.97178200,0
1714589100000,2992.85000000,3015.73000000,2982.40000000,2990.04000000,25749.29020000,1714589999999,77263204.97668900,36728,13597.96020000,40799073.11360100,0
1714590000000,2990.04000000,3001.20000000,2968.40000000,2972.13000000,12676.65120000,1714590899999,37832025.97346100,26060,5593.16200000,16692617.19673200,0
1714590900000,2972.13000000,2977.30000000,2955.60000000,2957.12000000,7215.47520000,1714591799999,21398821.51052000,19317,3040.20690000,9017784.96304900,0
1714591800000,2957.12000000,2957.58000000,2909.97000000,2935.60000000,20751.51770000,1714592699999,60755294.63740000,36816,8741.47480000,25581362.40806300,0
1714592700000,2935.59000000,2946.94000000,2917.84000000,2926.06000000,8032.11800000,1714593599999,23540811.02570100,17980,3571.90740000,10470049.99144000,0
1714593600000,2926.05000000,2942.79000000,2925.27000000,2932.60000000,5835.17890000,1714594499999,17114608.45390500,14046,2652.72800000,7780254.56286700,0
1714594500000,2932.59000000,2940.00000000,2914.42000000,2938.56000000,5213.46010000,1714595399999,15269991.68090000,12284,2483.91160000,7277661.88784900,0
1714595400000,2938.57000000,2944.50000000,2929.14000000,2942.60000000,2828.36150000,1714596299999,8310894.70309700,8111,1325.32090000,3894537.96008500,0
1714596300000,2942.60000000,2948.00000000,2939.49000000,2941.19000000,2985.75110000,1714597199999,8793097.25329300,7469,1459.37550000,4297966.28256900,0
1714597200000,2941.20000000,2945.99000000,2935.81000000,2941.72000000,1923.32470000,1714598099999,5656835.75262800,6817,857.25490000,2521301.66738000,0
1714598100000,2941.73000000,2976.16000000,2937.80000000,2973.69000000,6744.78150000,1714598999999,19955445.04174700,14814,4087.44550000,12091771.61947700,0
1714599000000,2973.69000000,2976.50000000,2958.61000000,2962.47000000,3408.36360000,1714599899999,10107821.04836200,9799,1259.45460000,3735738.35131900,0
1714599900000,2962.47000000,2972.02000000,2962.46000000,2967.99000000,2462.69350000,1714600799999,7311801.38008200,6552,848.38650000,2518477.43051500,0
1714600800000,2968.00000000,2980.49000000,2967.14000000,2972.25000000,4624.70740000,1714601699999,13758577.82069900,10571,2142.36320000,6373304.05847300,0
1714601700000,2972.24000000,2976.05000000,2966.66000000,2972.13000000,1938.09160000,1714602599999,5757244.02813500,6011,755.81750000,2245081.74784100,0
