1619913600000,2944.83000000,2952.78000000,2931.00000000,2944.00000000,8598.22414000,1619914499999,25304608.84248350,14385,4278.34373000,12594510.39129150,0
1619914500000,2944.00000000,2944.43000000,2932.20000000,2933.21000000,4824.25692000,1619915399999,14180061.09632290,8422,2004.24285000,5891554.87554720,0
1619915400000,2933.20000000,2940.46000000,2925.60000000,2933.73000000,6653.33754000,1619916299999,19516811.48276390,10659,3027.08137000,8880114.88502730,0
1619916300000,2933.69000000,2938.49000000,2928.82000000,2932.02000000,5326.31552000,1619917199999,15628368.61290670,9400,2080.07234000,6103428.56757060,0
1619917200000,2932.01000000,2933.05000000,2922.00000000,2928.82000000,6560.00477000,1619918099999,19201157.63944370,12029,3318.97134000,9714852.08503740,0
1619918100000,2928.82000000,2942.64000000,2928.63000000,2938.56000000,3970.28834000,1619918999999,11655067.34996800,8341,2258.31050000,6629051.61862620,0
1619919000000,2938.55000000,2942.64000000,2933.05000000,2937.72000000,4035.48495000,1619919899999,11857582.01918490,6377,1760.03082000,5172232.81291320,0
1619919900000,2938.33000000,2944.15000000,2936.70000000,2940.09000000,3515.19426000,1619920799999,10335520.66954960,6922,1773.48476000,5214531.53603700,0
1619920800000,2940.10000000,2953.28000000,2939.66000000,2950.69000000,5323.91912000,1619921699999,15700167.40824500,8263,3060.17126000,9024578.28589470,0
1619921700000,2950.68000000,2954.70000000,2944.67000000,2947.05000000,5513.21467000,1619922599999,16270796.07121670,8924,2350.01615000,6935523.18773000,0
1619922600000,2947.01000000,2948.88000000,2938.03000000,2946.98000000,3002.21949000,1619923499999,8834564.12517730,6433,1485.54132000,4371814.39146740,0
1619923500000,2946.98000000,2954.00000000,2946.34000000,2949.43000000,3525.25071000,1619924399999,10398462.09233650,5756,1978.73337000,5836615.20321400,0
1619924400000,2949.70000000,2952.82000000,2945.70000000,2949.49000000,2303.76950000,1619925299999,6793027.23912060,4503,1141.33536000,3365286.51306950,0
1619925300000,2949.49000000,2949.53000000,2933.91000000,2936.02000000,4934.23313000,1619926199999,14508272.81848730,7003,2365.76129000,6956137.37272830,0
1619926200000,2936.02000000,2936.02000000,2909.06000000,2918.43000000,15349.25544000,1619927099999,44825451.83032500,20805,7100.82915000,20736920.76819680,0
1619927100000,2918.43000000,2923.36000000,2891.86000000,2901.51000000,16750.47388000,1619927999999,48691171.84014150,22944,8050.37399000,23402797.28529830,0
1619928000000,2901.84000000,2906.16000000,2871.50000000,2904.74000000,22464.06856000,1619928899999,64866368.33220980,40301,11246.90287000,32477967.48166700,0
1619928900000,2904.73000000,2924.78000000,2903.96000000,2910.64000000,10022.65919000,1619929799999,29207928.01194460,23921,5461.72730000,15917423.87452020,0
1619929800000,2910.81000000,2919.74000000,2909.63000000,2917.45000000,5041.22635000,1619930699999,14694349.48844980,15054,2751.37998000,8019572.34063530,0
1619930700000,2917.39000000,2927.07000000,2913.00000000,2925.42000000,4148.92811000,1619931599999,12124110.43937700,14720,2330.27172000,6809661.83801860,0
1619931600000,2925.05000000,2925.75000000,2913.16000000,2916.91000000,4691.00397000,1619932499999,13692943.91181280,14690,2051.94649000,5989130.99730850,0
1619932500000,2916.91000000,2924.66000000,2901.80000000,2912.89000000,6356.93954000,1619933399999,18514216.13449450,18207,3110.48523000,9059387.89681490,0
1619933400000,2912.89000000,2915.80000000,2903.02000000,2915.80000000,3555.70497000,1619934299999,10345566.93699240,14692,1707.63452000,4968849.04708950,0
1619934300000,2915.80000000,2920.00000000,2912.70000000,2914.85000000,3499.03924000,1619935199999,10204409.58546510,14457,1690.43569000,4929935.40155840,0
1619935200000,2914.64000000,2924.79000000,2912.00000000,2919.75000000,4150.42686000,1619936099999,12120168.03143620,5729,1993.70539000,5821175.35438280,0
1619936100000,2919.75000000,2926.00000000,2908.00000000,2913.29000000,4710.89299000,1619936999999,13746740.71185390,7230,2272.36279000,6632685.48384060,0
1619937000000,2913.28000000,2918.28000000,2906.00000000,2906.01000000,3229.94182000,1619937899999,9406613.02356080,6083,1447.29282000,4215012.13116190,0
1619937900000,2906.01000000,2916.85000000,2905.42000000,2910.60000000,3287.63630000,1619938799999,9568789.91913780,5576,1880.08911000,5471982.96406190,0
1619938800000,2910.60000000,2915.55000000,2905.48000000,2907.01000000,3817.70115000,1619939699999,11108625.47162720,9155,2030.21287000,5906475.42054630,0
1619939700000,2907.02000000,2907.86000000,2878.42000000,2885.71000000,11009.20505000,1619940599999,31814879.23824890,19696,4491.10947000,12974932.03397390,0
1619940600000,2885.87000000,2901.41000000,2872.52000000,2893.10000000,9527.13314000,1619941499999,27488701.97353250,17723,5429.68758000,15665662.66505320,0
1619941500000,2893.11000000,2899.18000000,2887.57000000,2892.90000000,5961.61166000,1619942399999,17252100.77477840,10485,2952.43764000,8545878.35163320,0
1619942400000,2892.90000000,2897.68000000,2874.24000000,2877.34000000,8496.95835000,1619943299999,24495719.46968250,15420,4731.48186000,13638173.74861180,0
1619943300000,2877.33000000,2888.51000000,2864.05000000,2866.92000000,11288.72427000,1619944199999,32447953.32294610,22208,5352.33306000,15385405.26268350,0
1619944200000,2866.92000000,2877.10000000,2852.26000000,2863.70000000,9382.41924000,1619945099999,26892130.46545280,22169,4389.12639000,12583212.03524390,0
1619945100000,2863.71000000,2882.05000000,2863.68000000,2878.54000000,5548.28004000,1619945999999,15960671.83377300,13737,2573.42462000,7402687.03473260,0
1619946000000,2878.56000000,2888.05000000,2870.07000000,2881.94000000,6532.91791000,1619946899999,18808179.51439610,14245,3535.24273000,10176733.95454320,0
1619946900000,2881.76000000,2885.62000000,2868.90000000,2874.83000000,5958.80998000,1619947799999,17144535.43264600,15405,2802.83425000,8064311.08783510,0
1619947800000,2874.82000000,2881.39000000,2868.27000000,2876.32000000,5394.17286000,1619948699999,15506791.67745880,13520,2545.62792000,7317808.73307390,0
1619948700000,2876.31000000,2901.00000000,2867.42000000,2899.42000000,8116.18781000,1619949599999,23444110.62979280,17382,4586.62163000,13251977.20149340,0
1619949600000,2899.42000000,2914.34000000,2892.72000000,2912.21000000,10393.59655000,1619950499999,30162569.81531690,21916,5897.15730000,17114002.26057510,0
1619950500000,2912.20000000,2920.98000000,2911.00000000,2913.01000000,9950.57152000,1619951399999,29010871.33912750,22713,4887.93923000,14247800.98599720,0
1619951400000,2912.88000000,2916.16000000,2906.67000000,2914.71000000,6370.85289000,1619952299999,18546863.37483800,17529,2968.99850000,8642969.39235460,0
1619952300000,2914.70000000,2926.21000000,2911.35000000,2925.24000000,7182.99963000,1619953199999,20971829.97217420,19219,3347.92824000,9773321.82083350,0
1619953200000,2925.19000000,2925.20000000,2915.47000000,2916.10000000,6459.23720000,1619954099999,18870388.37933340,8593,3220.28242000,9408102.29110630,0
1619954100000,2916.11000000,2918.75000000,2910.41000000,2914.38000000,4364.23499000,1619954999999,12721736.22720210,7148,2227.30091000,6492610.14940660,0
1619955000000,2914.19000000,2918.96000000,2904.37000000,2915.36000000,4492.72033000,1619955899999,13090532.31498490,7017,2099.59976000,6118553.63956590,0
