1730419200000,70292.01000000,70470.00000000,70146.80000000,70173.73000000,840.45290000,1730422799999,59096143.37278150,128807,448.83050000,31559502.40249900,0
1730422800000,70173.72000000,70360.00000000,69313.74000000,69402.01000000,2171.71390000,1730426399999,151552938.32514150,298129,892.49966000,62307046.79675270,0
1730426400000,69402.00000000,69600.00000000,68830.00000000,69579.89000000,2802.10218000,1730429999999,193886130.00053690,339028,1208.73572000,83682084.62222110,0
1730430000000,69579.89000000,69714.45000000,69334.00000000,69369.99000000,921.81357000,1730433599999,64092513.99910330,131279,382.07230000,26572334.77829290,0
1730433600000,69369.99000000,69623.99000000,69342.01000000,69592.00000000,670.40870000,1730437199999,46585588.52028550,97446,347.24402000,24125865.21907810,0
1730437200000,69592.00000000,69670.90000000,69526.00000000,69609.29000000,441.90421000,1730440799999,30758807.64576640,69954,203.49295000,14164068.05905060,0
1730440800000,69609.28000000,69699.14000000,69212.12000000,69212.13000000,1307.31559000,1730444399999,90761690.94249410,152124,496.67068000,34486286.57558870,0
1730444400000,69212.13000000,69420.13000000,69080.00000000,69273.70000000,1420.50492000,1730447999999,98400611.63990990,170886,691.64044000,47917469.34219730,0
1730448000000,69273.70000000,69538.00000000,69237.26000000,69376.10000000,882.41902000,1730451599999,61240549.04018460,112677,475.98989000,33038614.77637700,0
1730451600000,69376.10000000,69588.00000000,69324.00000000,69534.90000000,486.09866000,1730455199999,33772831.92877090,71524,275.83452000,19164699.33458250,0
1730455200000,69534.90000000,70156.00000000,69524.28000000,69989.65000000,1759.86747000,1730458799999,123012508.38678140,184318,1093.90139000,76458190.54467210,0
1730458800000,69989.64000000,70228.00000000,69987.77000000,70002.01000000,1130.24211000,1730462399999,79254753.41127600,122681,521.81825000,36586553.30616630,0
1730462400000,70002.01000000,70467.65000000,69897.02000000,70354.87000000,1876.81718000,1730465999999,131804319.86475170,213766,997.84110000,70080628.37746550,0
1730466000000,70354.86000000,71220.00000000,70142.00000000,71200.44000000,2985.26242000,1730469599999,210924574.45954900,264964,1502.19947000,106203480.96213580,0
1730469600000,71200.43000000,71632.95000000,70912.60000000,71271.17000000,3312.24710000,1730473199999,236121170.52105040,402405,1514.61919000,107995232.14211250,0
1730473200000,71271.17000000,71360.00000000,69044.00000000,69387.77000000,4408.92622000,1730476799999,309042209.34024180,506062,1773.26752000,124326972.18410340,0
1730476800000,69387.78000000,70515.16000000,69352.00000000,69920.73000000,2872.61732000,1730480399999,201125970.39418080,419927,1460.15298000,102200679.16220290,0
1730480400000,69920.72000000,70181.83000000,69475.00000000,69586.01000000,2260.11920000,1730483999999,157791717.99762620,291438,1042.89576000,72831990.96051860,0
1730484000000,69586.01000000,69636.37000000,69066.07000000,69151.66000000,1455.45627000,1730487599999,100930421.69826350,166830,686.01950000,47581866.90079110,0
1730487600000,69151.66000000,69454.00000000,68820.14000000,69268.00000000,2134.07040000,1730491199999,147459597.04069100,178289,1004.17360000,69412534.35516580,0
1730491200000,69268.00000000,69460.00000000,69168.60000000,69248.95000000,722.65352000,1730494799999,50099544.40965230,62306,338.81488000,23490598.82885490,0
1730494800000,69248.95000000,69358.77000000,68854.50000000,69263.99000000,702.31597000,1730498399999,48511645.21884720,74873,315.66095000,21804471.58893150,0
1730498400000,69264.00000000,69455.95000000,69234.00000000,69440.01000000,381.96835000,1730501999999,26486863.67850170,61728,183.78484000,12744705.93792290,0
1730502000000,69440.01000000,69627.00000000,69364.00000000,69496.01000000,354.57037000,1730505599999,24644920.16858240,47830,186.00209000,12928109.60200720,0
