1621036800000,49844.16000000,50320.24000000,49800.00000000,50128.79000000,816.40294400,1621037699999,40882406.12523434,25036,431.58647600,21612029.94702969,0
1621037700000,50128.79000000,50144.84000000,49314.85000000,49557.38000000,934.26968800,1621038599999,46460090.72781369,31187,383.64088000,19069695.39539711,0
1621038600000,49557.37000000,49814.93000000,49300.00000000,49495.39000000,698.79438700,1621039499999,34616378.44278092,24042,315.76303400,15642487.86542379,0
1621039500000,49495.40000000,49697.70000000,49269.78000000,49444.70000000,790.58781800,1621040399999,39093437.16995331,20515,394.69448600,19509517.17040704,0
1621040400000,49444.70000000,50045.18000000,49350.50000000,50042.67000000,682.14469100,1621041299999,33896318.55360015,21278,347.64430200,17278688.35643915,0
1621041300000,50042.66000000,50555.00000000,49947.01000000,50350.01000000,805.92572700,1621042199999,40560283.75709923,23678,419.39958800,21105239.14907575,0
1621042200000,50350.01000000,50362.40000000,50185.69000000,50277.64000000,667.58144900,1621043099999,33560217.77211253,15394,345.93474700,17390684.44750311,0
1621043100000,50277.65000000,50700.00000000,50221.76000000,50619.19000000,743.44403700,1621043999999,37507841.94929943,19005,411.17044100,20743956.21879734,0
1621044000000,50619.18000000,50650.73000000,50418.36000000,50465.44000000,561.27170000,1621044899999,28347429.46613906,16963,265.16378800,13392644.42170289,0
1621044900000,50465.45000000,50509.12000000,50259.57000000,50299.98000000,586.17934600,1621045799999,29539382.02604305,14963,306.15192300,15428171.33250054,0
1621045800000,50299.98000000,50399.00000000,50246.54000000,50299.99000000,366.53136500,1621046699999,18450512.88756887,13477,177.49265600,8934278.93780545,0
1621046700000,50300.00000000,50345.45000000,50020.00000000,50084.84000000,629.73256600,1621047599999,31593352.61132482,18339,290.61339500,14580019.40768943,0
1621047600000,50084.83000000,50084.83000000,49856.39000000,49937.98000000,583.41779600,1621048499999,29155873.31091658,19880,266.64839400,13323809.27083424,0
1621048500000,49936.21000000,49936.22000000,49732.25000000,49810.89000000,444.89491400,1621049399999,22160168.47840362,15882,209.16158100,10417855.96859020,0
1621049400000,49810.88000000,49948.00000000,49792.07000000,49841.04000000,445.34491700,1621050299999,22216072.66484457,13022,229.56245400,11451351.65510849,0
1621050300000,49841.04000000,49869.97000000,49601.00000000,49627.01000000,773.92011300,1621051199999,38476338.64008584,15609,386.93916400,19235751.56520041,0
1621051200000,49627.02000000,49786.99000000,49528.10000000,49672.94000000,763.24464400,1621052099999,37902469.31585815,19246,360.30328700,17892152.40500105,0
1621052100000,49672.93000000,49809.80000000,49670.00000000,49750.84000000,428.38208000,1621052999999,21306242.80324157,13675,184.80233700,9190993.81911346,0
1621053000000,49750.84000000,49750.85000000,49242.42000000,49654.77000000,726.45625400,1621053899999,36003819.53715813,20732,308.24851000,15279124.70687108,0
1621053900000,49657.22000000,49861.20000000,49150.92000000,49322.03000000,1003.87812600,1621054799999,49632237.77323284,23446,493.22273700,24383355.75192901,0
1621054800000,49322.03000000,49514.50000000,49086.75000000,49484.48000000,864.77983200,1621055699999,42642305.60566957,25236,408.95176400,20165649.76156449,0
