1620604800000,58240.83000000,58377.67000000,58065.46000000,58138.26000000,687.41132000,1620605699999,40010750.27605620,22340,299.51201000,17433374.27187625,0
1620605700000,58138.26000000,58299.24000000,58009.96000000,58133.89000000,617.34183000,1620606599999,35889625.80240801,20901,284.90380100,16562289.63605406,0
1620606600000,58133.90000000,58544.86000000,58120.52000000,58520.05000000,521.63657800,1620607499999,30431812.33399440,20725,287.93156100,16801755.50031740,0
1620607500000,58520.06000000,58887.82000000,58457.98000000,58858.60000000,908.68056900,1620608399999,53341551.81923516,27767,488.12742500,28656593.93043026,0
1620608400000,58858.60000000,58973.32000000,58661.56000000,58775.54000000,962.09447300,1620609299999,56597425.02447007,29213,470.46381000,27678960.22468843,0
1620609300000,58775.63000000,58786.84000000,58656.45000000,58683.03000000,475.50113200,1620610199999,27919752.00333985,13665,217.23730900,12755494.27383187,0
1620610200000,58683.04000000,58723.66000000,58610.16000000,58638.01000000,392.37764000,1620611099999,23013663.89909977,13061,165.72429400,9720535.55353966,0
1620611100000,58638.00000000,58985.00000000,58638.00000000,58700.21000000,585.27690100,1620611999999,34426140.87307781,16902,322.56330000,18971925.28499889,0
1620612000000,58699.99000000,58975.95000000,58695.80000000,58701.94000000,512.27039500,1620612899999,30134145.61528095,17810,236.14241500,13892652.17957574,0
1620612900000,58701.94000000,58759.13000000,58650.39000000,58681.96000000,408.97132100,1620613799999,24003278.36509682,13733,206.57912100,12124759.95958667,0
1620613800000,58681.96000000,58850.00000000,58670.61000000,58787.09000000,414.32017900,1620614699999,24337965.93203481,15192,242.28165000,14231905.25555245,0
1620614700000,58787.09000000,59066.00000000,58784.15000000,58982.81000000,828.77621900,1620615599999,48859470.26269185,24870,467.11480100,27540859.61241414,0
1620615600000,58978.95000000,59228.33000000,58929.33000000,59197.00000000,981.06988300,1620616499999,58017493.98493935,24250,602.70065100,35643847.27270631,0
1620616500000,59196.99000000,59300.00000000,59126.02000000,59299.99000000,774.42597700,1620617399999,45866838.77945247,21959,418.53969600,24790526.18838717,0
1620617400000,59299.99000000,59444.90000000,59160.99000000,59352.62000000,1152.77004800,1620618299999,68378297.93801652,28453,617.94973300,36662645.84548205,0
1620618300000,59351.00000000,59418.36000000,59231.60000000,59356.76000000,682.28405900,1620619199999,40477541.32122291,15252,299.88403700,17790816.26740059,0
1620619200000,59356.77000000,59500.00000000,59003.37000000,59060.26000000,1412.49396600,1620620099999,83859760.53118307,30474,807.92544600,47992036.16129980,0
1620620100000,59059.96000000,59248.74000000,59034.49000000,59165.16000000,600.97002400,1620620999999,35544153.46567382,17769,336.56363900,19905620.67835346,0
1620621000000,59165.17000000,59359.99000000,59077.29000000,59313.63000000,648.29003400,1620621899999,38373223.05306370,17815,336.18008800,19900280.55603094,0
1620621900000,59313.63000000,59313.63000000,59150.90000000,59154.67000000,401.05925900,1620622799999,23750705.41948788,14280,207.07352400,12263202.53342025,0
1620622800000,59154.67000000,59439.98000000,59154.66000000,59289.49000000,602.96228700,1620623699999,35762397.71235496,17393,316.84488100,18792140.13305473,0
1620623700000,59292.79000000,59335.46000000,58731.94000000,58919.98000000,758.63478000,1620624599999,44751644.48870758,22757,350.03062000,20647249.30228625,0
1620624600000,58919.97000000,58991.46000000,58680.26000000,58804.33000000,602.95392500,1620625499999,35463732.26401869,16820,312.31895100,18370326.16624780,0
1620625500000,58805.83000000,59078.96000000,58796.01000000,59068.05000000,556.61524300,1620626399999,32796696.00174909,14759,315.96198200,18615847.46902289,0
1620626400000,59068.66000000,59180.00000000,58929.45000000,59131.23000000,458.63363800,1620627299999,27092218.14774892,14802,216.37334600,12781884.04511025,0
1620627300000,59131.23000000,59140.00000000,58760.77000000,58930.99000000,541.20351400,1620628199999,31937615.02344838,17035,219.62846000,12964424.20043763,0
1620628200000,58930.99000000,58970.67000000,58800.00000000,58911.14000000,440.42985000,1620629099999,25936228.17861167,16099,227.34490500,13388819.13480098,0
1620629100000,58911.13000000,58928.27000000,58755.00000000,58833.93000000,358.88579600,1620629999999,21118415.23238949,13271,164.83014900,9699851.38716515,0
1620630000000,58833.92000000,58965.01000000,58658.00000000,58738.01000000,689.44932100,1620630899999,40524632.11804626,20940,348.17973100,20466387.81998307,0
1620630900000,58738.00000000,58898.99000000,58731.00000000,58819.65000000,404.04831900,1620631799999,23774440.94602868,15166,193.67218000,11395576.08276094,0
1620631800000,58819.65000000,58859.46000000,58667.93000000,58682.15000000,473.39102200,1620632699999,27817288.22119491,17834,226.93272300,13334445.69769352,0
1620632700000,58682.16000000,58760.95000000,58355.79000000,58370.17000000,935.97890100,1620633599999,54790647.37394603,28791,447.99421400,26225875.20036754,0
1620633600000,58370.17000000,58593.79000000,58100.00000000,58190.05000000,1184.31014700,1620634499999,69043326.50201127,29949,542.58126400,31635628.39869700,0
1620634500000,58190.05000000,58349.00000000,58016.33000000,58271.14000000,823.60131500,1620635399999,47937024.61388360,25065,416.18951400,24227932.93437798,0
1620635400000,58271.14000000,58465.00000000,58265.01000000,58424.00000000,517.06720100,1620636299999,30176521.91940991,17281,276.14750200,16114575.49649134,0
1620636300000,58423.99000000,58434.67000000,58320.58000000,58372.87000000,373.41492700,1620637199999,21800679.82059604,13883,178.61836500,10428157.57930743,0
1620637200000,58372.86000000,58573.54000000,58250.02000000,58302.74000000,575.24222000,1620638099999,33606940.76365287,18352,296.37890200,17315738.23156534,0
1620638100000,58302.74000000,58334.00000000,58112.00000000,58127.59000000,753.02838400,1620638999999,43835260.24508035,22878,382.13753800,22245151.16715996,0
1620639000000,58129.77000000,58153.64000000,57784.74000000,57813.36000000,1273.13084300,1620639899999,73800586.45787073,30741,560.35891200,32479066.94963157,0
1620639900000,57813.35000000,58122.70000000,57736.46000000,57899.65000000,660.97798900,1620640799999,38298101.24994809,21217,356.25089900,20643000.19202920,0
